Unnamed: 0,campaign_id,segments_date,metrics_clicks,metrics_conversions,metrics_cost_micros,metrics_impressions,metrics_video_views,metrics_conversions_value,campaign_advertising_channel_type,campaign_budget_amount,campaign_name
5874,21555598453,2026-05-15,61,3.0,51560847,4611,0,178.73,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
7984,21577977814,2026-05-15,270,6.502522,183597754,1564,0,427.26576836,SEARCH,60.0,Search_TM_Campaign_03
15427,22211017654,2026-05-15,247,1.0,106398991,16793,3,108.99,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
18192,22946407106,2026-05-15,1315,57.008781,490130000,160464,0,10931.92901248,SHOPPING,140.0,Shopping_NTM_Campaign_01
19010,23259820296,2026-05-15,122,2.0,124259742,5842,84,100.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18719,23121755418,2026-05-15,135,1.5,49153903,12024,10,164.79000000000002,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
19182,23784984370,2026-05-15,21,0.0,39341043,695,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
9574,21663737223,2026-05-15,309,11.0,119500942,44174,3,746.25,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
5244,21551974931,2026-05-15,1279,19.000001,470777803,81245,1,1911.760144,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
4235,21263646438,2026-05-15,75,0.0,27769101,10063,3,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
12440,21794370952,2026-05-15,554,6.475026,307925253,51368,15,955.50241,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
16082,22496284541,2026-05-15,100,0.0,45001775,14193,5,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13511,21802413978,2026-05-15,214,3.0,113516219,12429,12,457.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
8613,21587818996,2026-05-15,574,0.0,39840175,2503,0,0.0,SEARCH,15.0,Search_NTM_Campaign_03
19138,23665957891,2026-05-15,62,0.0,35334396,896,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
10971,21777702230,2026-05-15,239,3.0,108496644,15457,0,247.82,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
7985,21577977814,2026-05-16,216,5.078972,106426952,1331,0,654.8257644400001,SEARCH,60.0,Search_TM_Campaign_03
18193,22946407106,2026-05-16,1323,47.926259,469220000,169807,0,5216.17265527,SHOPPING,140.0,Shopping_NTM_Campaign_01
18720,23121755418,2026-05-16,134,2.0,67166739,11289,12,117.6,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
7335,21567626631,2026-05-16,221,7.5,138491419,517,0,366.36,SEARCH,50.0,Search_TM_Campaign_02
8614,21587818996,2026-05-16,451,3.0,24980269,1819,0,135.45,SEARCH,15.0,Search_NTM_Campaign_03
19183,23784984370,2026-05-16,34,0.0,63288388,901,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
5245,21551974931,2026-05-16,952,13.016924,405999975,66303,3,520.53473604,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19139,23665957891,2026-05-16,90,0.0,61315930,1346,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
855,9988712287,2026-05-16,279,10.0,184439886,736,0,733.2,SEARCH,90.0,Search_TM_Campaign_01
9575,21663737223,2026-05-16,300,10.0,110487961,45567,0,577.87,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
4236,21263646438,2026-05-16,76,0.0,26954586,7394,3,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
16083,22496284541,2026-05-16,64,5.0,23325629,13054,3,538.12,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19011,23259820296,2026-05-16,165,4.6,119893356,5665,15,346.03,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
12441,21794370952,2026-05-16,574,6.45,340800032,56000,22,505.1675,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
10972,21777702230,2026-05-16,237,1.95,143215934,15495,29,137.0875,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
15428,22211017654,2026-05-16,207,4.5,115481097,12613,21,428.97,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
13512,21802413978,2026-05-16,311,0.0,96841602,23339,5,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
5875,21555598453,2026-05-16,117,10.0,41265851,9268,2,701.98,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
1816,18253990962,2026-05-16,144,1.98063,41246533,29532,2,114.9520792,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
5246,21551974931,2026-05-17,932,16.0,430483059,61027,4,726.77,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
8615,21587818996,2026-05-17,523,6.666666,25700881,2140,0,453.10329167,SEARCH,15.0,Search_NTM_Campaign_03
19184,23784984370,2026-05-17,24,0.0,42570630,574,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
7336,21567626631,2026-05-17,173,10.0,136130061,460,0,801.01,SEARCH,50.0,Search_TM_Campaign_02
12442,21794370952,2026-05-17,566,4.75798,316792700,51715,15,390.8778,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
9576,21663737223,2026-05-17,231,0.0,95228746,41325,1,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
19140,23665957891,2026-05-17,67,1.0,50966426,1078,0,108.58,SEARCH,10.0,Search_NTM_Campaign_09
16084,22496284541,2026-05-17,58,1.0,33262798,12719,1,255.9,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
4237,21263646438,2026-05-17,53,2.0,24712548,6324,1,267.39,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
10973,21777702230,2026-05-17,226,5.0,104346718,16113,30,338.84,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
856,9988712287,2026-05-17,272,14.0,175376227,707,0,1123.37,SEARCH,90.0,Search_TM_Campaign_01
1817,18253990962,2026-05-17,117,5.0,45128806,22500,1,640.4,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
15429,22211017654,2026-05-17,173,0.0,90659169,11986,8,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
19012,23259820296,2026-05-17,162,1.0,147375452,5680,0,72.99,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18721,23121755418,2026-05-17,129,0.0,42489009,10100,4,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5876,21555598453,2026-05-17,88,6.96126,40686387,7503,1,1000.4785638,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
18194,22946407106,2026-05-17,1255,48.648065,438770000,156058,0,3643.50213824,SHOPPING,140.0,Shopping_NTM_Campaign_01
13513,21802413978,2026-05-17,270,7.0,103838255,18854,6,382.17,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7986,21577977814,2026-05-17,239,9.0,142167633,1287,0,1129.3000000000002,SEARCH,60.0,Search_TM_Campaign_03
1818,18253990962,2026-05-18,113,3.15601,33055957,20833,0,118.174258,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
7337,21567626631,2026-05-18,184,9.990696,158316218,399,0,728.90828,SEARCH,50.0,Search_TM_Campaign_02
8616,21587818996,2026-05-18,1142,7.833334,28354480,2090,0,1865.58670833,SEARCH,15.0,Search_NTM_Campaign_03
19013,23259820296,2026-05-18,99,3.0,105107827,4169,1,330.98,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
857,9988712287,2026-05-18,295,13.0,211789324,718,0,1456.63,SEARCH,90.0,Search_TM_Campaign_01
19141,23665957891,2026-05-18,77,0.0,59346390,1119,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
9577,21663737223,2026-05-18,192,5.0,101143172,32340,3,402.61,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18722,23121755418,2026-05-18,128,4.0,48631245,8566,1,635.69,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
12443,21794370952,2026-05-18,448,3.876791,315642995,43593,22,285.38475929000003,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
13514,21802413978,2026-05-18,203,6.703556,101869883,13379,2,753.1318495,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
16085,22496284541,2026-05-18,67,3.0,51276297,10117,6,1583.43,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
7987,21577977814,2026-05-18,286,7.0,196422576,1398,0,1034.06,SEARCH,60.0,Search_TM_Campaign_03
5877,21555598453,2026-05-18,82,3.423292,38442230,3970,1,350.09744424,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
10974,21777702230,2026-05-18,259,5.0,183451931,13314,14,683.59,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
4238,21263646438,2026-05-18,49,0.579859,23974646,6895,1,188.454175,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
19185,23784984370,2026-05-18,22,1.0,39578012,728,0,78.99,SEARCH,5.0,Search_NTM_Campaign_10
15430,22211017654,2026-05-18,158,3.0,87443495,10916,13,242.67,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
18195,22946407106,2026-05-18,1210,37.507411,455360000,133210,0,3507.2939738,SHOPPING,140.0,Shopping_NTM_Campaign_01
5247,21551974931,2026-05-18,725,8.484368,465798279,43596,2,858.2640478,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19014,23259820296,2026-05-19,129,3.0,113234127,4747,2,546.66,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
4239,21263646438,2026-05-19,58,0.0,22339085,5886,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
16086,22496284541,2026-05-19,91,1.0,59555774,10731,2,192.2,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
858,9988712287,2026-05-19,218,4.0000420000000005,196614637,837,0,611.51105,SEARCH,90.0,Search_TM_Campaign_01
18196,22946407106,2026-05-19,1003,41.194877,374710000,107944,0,3176.33616076,SHOPPING,140.0,Shopping_NTM_Campaign_01
7988,21577977814,2026-05-19,205,5.0,167193438,1218,0,224.43,SEARCH,60.0,Search_TM_Campaign_03
15431,22211017654,2026-05-19,157,1.845166,94783807,11438,31,123.57063625,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
1819,18253990962,2026-05-19,89,1.0,41820647,15911,0,57.98,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19186,23784984370,2026-05-19,23,0.0,67978072,649,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
5878,21555598453,2026-05-19,77,2.0,37497473,4194,0,239.2,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
12444,21794370952,2026-05-19,415,6.044042,294786365,40086,54,554.5293503600001,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
10975,21777702230,2026-05-19,316,3.666666,240024469,12554,4,274.65328398,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
9578,21663737223,2026-05-19,247,7.0,100782360,39788,9,574.95,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18723,23121755418,2026-05-19,135,5.0,53572152,13836,0,511.64,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
13515,21802413978,2026-05-19,160,4.5,93613893,10868,1,264.755,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
8617,21587818996,2026-05-19,553,0.5,18237450,1555,0,17.5,SEARCH,15.0,Search_NTM_Campaign_03
5248,21551974931,2026-05-19,684,10.016924,438467469,45254,1,339.02986076,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
7338,21567626631,2026-05-19,185,6.0,151424178,528,0,697.31,SEARCH,50.0,Search_TM_Campaign_02
19142,23665957891,2026-05-19,65,2.0,53609331,1271,0,144.14,SEARCH,10.0,Search_NTM_Campaign_09
18197,22946407106,2026-05-20,1082,31.68545,506610000,139793,0,2579.63332417,SHOPPING,140.0,Shopping_NTM_Campaign_01
8618,21587818996,2026-05-20,467,0.0,11893260,1415,0,0.0,SEARCH,15.0,Search_NTM_Campaign_03
16087,22496284541,2026-05-20,118,4.024496,91122433,12953,0,340.53332672,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13516,21802413978,2026-05-20,243,1.333334,97329646,18308,5,59.18669626,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18724,23121755418,2026-05-20,103,5.0,31451989,6183,3,256.94,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
19015,23259820296,2026-05-20,120,1.0,118904348,4823,0,112.29,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19143,23665957891,2026-05-20,85,3.0,49633188,1466,0,283.34,SEARCH,10.0,Search_NTM_Campaign_09
15432,22211017654,2026-05-20,200,4.0,139668977,13726,23,356.3,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
4240,21263646438,2026-05-20,72,4.0,26273591,7838,5,215.66,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
7339,21567626631,2026-05-20,198,7.833334,134054706,874,0,492.14671602,SEARCH,50.0,Search_TM_Campaign_02
1820,18253990962,2026-05-20,104,1.0,36534666,14029,1,226.58,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
859,9988712287,2026-05-20,194,10.026324,176629401,784,0,711.55261038,SEARCH,90.0,Search_TM_Campaign_01
7989,21577977814,2026-05-20,152,1.5,79146898,912,0,100.37,SEARCH,60.0,Search_TM_Campaign_03
12445,21794370952,2026-05-20,473,7.0,297639465,48411,62,409.01,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
10976,21777702230,2026-05-20,177,3.0,125464958,13556,0,187.99,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
5249,21551974931,2026-05-20,831,14.216437,387641253,55065,0,1208.42348785,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19187,23784984370,2026-05-20,32,1.0,51445649,721,0,110.0,SEARCH,5.0,Search_NTM_Campaign_10
5879,21555598453,2026-05-20,90,0.0,40466682,6066,0,0.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
9579,21663737223,2026-05-20,287,7.000001,101693238,30931,4,695.83013016,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
19203,23869101517,2026-05-20,217,3.973675,98982978,25458,6,285.12725946,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
5250,21551974931,2026-05-21,412,15.0,203432948,29322,0,3851.86,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
15433,22211017654,2026-05-21,122,0.0,70766382,8169,13,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
19188,23784984370,2026-05-21,29,0.0,48344145,889,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
19204,23869101517,2026-05-21,179,4.980922,70034904,27084,7,303.9730006,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
18725,23121755418,2026-05-21,141,7.0,63422137,14247,1,706.92,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5880,21555598453,2026-05-21,86,4.0,46405891,8119,1,301.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
860,9988712287,2026-05-21,247,2.945777,154692219,671,0,275.58432,SEARCH,90.0,Search_TM_Campaign_01
18198,22946407106,2026-05-21,985,38.254491,315310000,133326,0,2967.76311523,SHOPPING,140.0,Shopping_NTM_Campaign_01
10977,21777702230,2026-05-21,103,0.0,70048704,9961,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
13517,21802413978,2026-05-21,203,10.926702,71013680,17741,2,445.4752590000001,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
12446,21794370952,2026-05-21,330,1.777015,180082083,39689,24,86.62094189999999,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
1821,18253990962,2026-05-21,95,3.698907,39500000,11506,0,134.334094,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19016,23259820296,2026-05-21,109,3.0,70280996,4712,0,275.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
16088,22496284541,2026-05-21,150,4.024498,70762522,17244,0,447.49358336,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
7990,21577977814,2026-05-21,231,4.000001,118900840,1284,0,300.94015415,SEARCH,60.0,Search_TM_Campaign_03
19144,23665957891,2026-05-21,83,5.0,51603388,1315,0,575.19,SEARCH,10.0,Search_NTM_Campaign_09
9580,21663737223,2026-05-21,192,9.962282,71517281,27852,0,763.805604,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
4241,21263646438,2026-05-21,56,0.0,22230479,6041,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
7340,21567626631,2026-05-21,234,8.0,155118868,655,0,582.36,SEARCH,50.0,Search_TM_Campaign_02
8619,21587818996,2026-05-21,615,0.0,30576693,2102,0,0.0,SEARCH,15.0,Search_NTM_Campaign_03
8620,21587818996,2026-05-22,525,3.001223,38959832,1862,0,188.67064443,SEARCH,15.0,Search_NTM_Campaign_03
861,9988712287,2026-05-22,235,10.0,145816317,617,0,938.39,SEARCH,90.0,Search_TM_Campaign_01
5881,21555598453,2026-05-22,56,2.0,35268308,4237,0,91.98,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
12447,21794370952,2026-05-22,406,1.0,176814098,46602,50,19.5,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
7341,21567626631,2026-05-22,210,8.000001000000001,143768438,494,0,695.51003508,SEARCH,50.0,Search_TM_Campaign_02
19189,23784984370,2026-05-22,6,0.0,9713618,101,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
9581,21663737223,2026-05-22,147,2.0,69939961,18685,0,62.41,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
5251,21551974931,2026-05-22,549,14.510336,210673466,44380,0,452.65955224,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
10978,21777702230,2026-05-22,155,1.0,72492415,12144,0,76.75,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
13518,21802413978,2026-05-22,137,1.0,67843297,12973,0,239.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
1822,18253990962,2026-05-22,132,5.475436,38591473,18828,2,563.50963452,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
4242,21263646438,2026-05-22,72,0.0,24732699,8514,1,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
15434,22211017654,2026-05-22,152,4.5,65991646,10074,25,541.95,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
7991,21577977814,2026-05-22,280,4.5,134010891,1540,0,684.75,SEARCH,60.0,Search_TM_Campaign_03
19205,23869101517,2026-05-22,264,12.0,70740946,39812,7,911.75,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
18726,23121755418,2026-05-22,153,2.0,57654922,16109,3,217.19,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
16089,22496284541,2026-05-22,133,9.0,70447004,15162,1,1532.41,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19145,23665957891,2026-05-22,74,0.0,36908745,1178,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
19017,23259820296,2026-05-22,86,0.5,74452080,3981,1,175.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18199,22946407106,2026-05-22,1165,34.150551,309630000,168536,0,2659.40900872,SHOPPING,140.0,Shopping_NTM_Campaign_01
13519,21802413978,2026-05-23,223,2.0,80113379,16733,0,911.96,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
19146,23665957891,2026-05-23,120,1.0,53116186,1682,0,80.0,SEARCH,10.0,Search_NTM_Campaign_09
8621,21587818996,2026-05-23,595,0.341208,23076092,1875,0,22.65941475,SEARCH,15.0,Search_NTM_Campaign_03
5882,21555598453,2026-05-23,85,5.039494,47086133,9767,3,355.84056312,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
12448,21794370952,2026-05-23,363,3.767271,198157438,42830,25,164.75828956,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
18727,23121755418,2026-05-23,141,5.0,58557564,17144,0,203.98,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
15435,22211017654,2026-05-23,172,3.0,73737904,16221,15,440.76,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5252,21551974931,2026-05-23,657,12.0,228244416,50861,0,1455.72,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19190,23784984370,2026-05-23,9,0.0,8596863,143,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
19206,23869101517,2026-05-23,224,3.5,72853968,28687,15,447.25,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
7342,21567626631,2026-05-23,242,8.0,153178563,698,0,528.75,SEARCH,50.0,Search_TM_Campaign_02
9582,21663737223,2026-05-23,234,9.0,79521322,31097,1,890.75,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
4243,21263646438,2026-05-23,23,1.90564,26466084,1377,0,2038.8251796,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18200,22946407106,2026-05-23,1366,43.480522,341470000,180210,0,5840.598244000001,SHOPPING,140.0,Shopping_NTM_Campaign_01
7992,21577977814,2026-05-23,320,9.5,149541905,2369,0,2671.945,SEARCH,60.0,Search_TM_Campaign_03
10979,21777702230,2026-05-23,194,4.5,74147604,19009,3,175.345,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
1823,18253990962,2026-05-23,174,7.5,40196123,26910,0,459.75,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
16090,22496284541,2026-05-23,166,3.97488,76277823,17225,0,295.88296,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19018,23259820296,2026-05-23,64,0.0,70410590,3347,0,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
862,9988712287,2026-05-23,269,9.0,163922215,801,0,329.84,SEARCH,90.0,Search_TM_Campaign_01
8622,21587818996,2026-05-24,691,1.666667,25530827,2285,0,79.666689,SEARCH,15.0,Search_NTM_Campaign_03
863,9988712287,2026-05-24,224,3.5,171475540,890,0,310.97,SEARCH,90.0,Search_TM_Campaign_01
18201,22946407106,2026-05-24,1254,31.423553,291000000,157854,0,2688.16647296,SHOPPING,140.0,Shopping_NTM_Campaign_01
10980,21777702230,2026-05-24,147,0.0,68876185,14438,2,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
13520,21802413978,2026-05-24,181,0.666666,67879343,14180,0,29.17330416,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
4244,21263646438,2026-05-24,64,2.666666,20210280,5907,0,224.07328793,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
19147,23665957891,2026-05-24,86,0.0,50808810,1111,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
9583,21663737223,2026-05-24,247,1.0,68056184,34725,0,40.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
16091,22496284541,2026-05-24,161,0.0,71144463,17719,0,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19191,23784984370,2026-05-24,6,0.0,5450786,138,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
5253,21551974931,2026-05-24,648,24.490222,193615239,49499,1,1768.79482986,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
12449,21794370952,2026-05-24,425,5.5,169453338,48171,86,497.355,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
7993,21577977814,2026-05-24,376,12.5,172415685,2428,0,1516.81,SEARCH,60.0,Search_TM_Campaign_03
19019,23259820296,2026-05-24,74,1.0,58337617,3865,7,40.25,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
1824,18253990962,2026-05-24,137,4.0,35219722,23660,0,108.6,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19207,23869101517,2026-05-24,225,5.0,75202886,25811,6,201.3,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
7343,21567626631,2026-05-24,285,13.346523,167210288,812,0,1241.3968378,SEARCH,50.0,Search_TM_Campaign_02
15436,22211017654,2026-05-24,173,2.0,76392244,12141,3,143.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5883,21555598453,2026-05-24,108,3.0,35425374,9958,0,121.98,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
18728,23121755418,2026-05-24,137,3.661589,44467997,12506,0,237.83979844,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
4245,21263646438,2026-05-25,83,3.0,26081942,10296,2,280.53,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
5254,21551974931,2026-05-25,554,15.0,190775103,41469,3,759.12,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
16092,22496284541,2026-05-25,172,4.957192,68461006,21806,0,822.9284432,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
19192,23784984370,2026-05-25,1,0.0,887191,76,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
19208,23869101517,2026-05-25,312,3.011482,64652497,50629,2,136.40525,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_41
9584,21663737223,2026-05-25,183,10.0,58095709,21898,0,1223.19,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
15437,22211017654,2026-05-25,156,1.0,65464032,13925,2,80.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
7344,21567626631,2026-05-25,249,7.816507,160921313,625,0,673.0334176,SEARCH,50.0,Search_TM_Campaign_02
19020,23259820296,2026-05-25,142,0.0,83360762,6599,29,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
13521,21802413978,2026-05-25,237,5.863082,74096676,16742,0,306.75586549,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18202,22946407106,2026-05-25,1099,25.261433,288850000,145773,0,2014.37352286,SHOPPING,140.0,Shopping_NTM_Campaign_01
19148,23665957891,2026-05-25,84,0.0,40499167,1169,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
18729,23121755418,2026-05-25,170,0.0,44424370,16977,0,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
1825,18253990962,2026-05-25,218,4.0,41934824,36743,0,320.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
5884,21555598453,2026-05-25,92,1.0,33218470,10079,1,108.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
8623,21587818996,2026-05-25,1174,2.987242,30050412,2651,0,175.88169122,SEARCH,15.0,Search_NTM_Campaign_03
10981,21777702230,2026-05-25,166,0.005741,68775838,12005,3,0.717625,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
864,9988712287,2026-05-25,245,7.826738000000001,161756683,791,0,518.7765446,SEARCH,90.0,Search_TM_Campaign_01
12450,21794370952,2026-05-25,430,7.11111,185965617,44649,76,1328.27995155,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
7994,21577977814,2026-05-25,316,10.0,144706441,1802,0,885.0600000000001,SEARCH,60.0,Search_TM_Campaign_03
8624,21587818996,2026-05-26,278,1.0,16135497,816,0,135.14,SEARCH,15.0,Search_NTM_Campaign_03
19021,23259820296,2026-05-26,6,0.0,5373946,640,5,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
